
    (   train_path = 'clue/train.json'
        dev_path = 'clue/dev.json'
        test_path = 'clue/test.json'

        bert_path = './bert-base-chinese'

        device = torch.device('cuda:0' if torch.cuda.is_available() else 'cpu')
        batch_size = 24
        bert_hidden_size = 768
        lstm_hidden_size = 1024
        lstm_is_bi = True
        tag_num = 32

        dropout = 0.1
        lr = 5e-5

        epochs = 20
    )

lstm_hidden_size = 1024

epoch:  0 | step:   14 | loss: 26.178064 | acc: 0.3469
epoch:  0 | step:   29 | loss: 23.915785 | acc: 0.4931
epoch:  0 | step:   44 | loss: 20.966739 | acc: 0.5763
epoch:  0 | step:   59 | loss: 21.868244 | acc: 0.6257
epoch:  0 | step:   74 | loss: 21.361312 | acc: 0.6636
epoch:  0 | step:   89 | loss: 23.763275 | acc: 0.6866
epoch:  0 | step:  104 | loss: 22.936270 | acc: 0.7099
epoch:  0 | step:  119 | loss: 21.936713 | acc: 0.7277
epoch:  0 | step:  134 | loss: 22.792173 | acc: 0.7412
epoch:  0 | step:  149 | loss: 24.235915 | acc: 0.7497
epoch:  0 | step:  164 | loss: 23.132661 | acc: 0.7587
epoch:  0 | step:  179 | loss: 22.093769 | acc: 0.7655
epoch:  0 | step:  194 | loss: 22.155351 | acc: 0.7721
epoch:  0 | step:  209 | loss: 21.266264 | acc: 0.7781
epoch:  0 | step:  224 | loss: 21.980483 | acc: 0.7824
epoch:  0 | step:  239 | loss: 18.650443 | acc: 0.7886
epoch:  0 | step:  254 | loss: 21.851833 | acc: 0.7922
epoch:  0 | step:  269 | loss: 19.600803 | acc: 0.7960
epoch:  0 | step:  284 | loss: 19.175726 | acc: 0.7994
epoch:  0 | step:  299 | loss: 18.430229 | acc: 0.8031
epoch:  0 | step:  314 | loss: 17.784717 | acc: 0.8071
epoch:  0 | step:  329 | loss: 16.180764 | acc: 0.8111
epoch:  0 | step:  344 | loss: 15.748109 | acc: 0.8153
epoch:  0 | step:  359 | loss: 15.060074 | acc: 0.8187
epoch:  0 | step:  374 | loss: 14.411656 | acc: 0.8222
epoch:  0 | step:  389 | loss: 15.379528 | acc: 0.8254
epoch:  0 | step:  404 | loss: 14.782547 | acc: 0.8283
epoch:  0 | step:  419 | loss: 14.430484 | acc: 0.8309
epoch:  0 | step:  434 | loss: 13.418727 | acc: 0.8339
accuarcy: 0.8722, F1: 0.6449, loss: 11.070182
epoch:  1 | step:   14 | loss: 8.333407 | acc: 0.6929
epoch:  1 | step:   29 | loss: 6.855928 | acc: 0.7743
epoch:  1 | step:   44 | loss: 7.384727 | acc: 0.8020
epoch:  1 | step:   59 | loss: 7.246332 | acc: 0.8226
