    (   train_path = 'clue/train.json'
        dev_path = 'clue/dev.json'
        test_path = 'clue/test.json'

        bert_path = './bert-base-chinese'

        device = torch.device('cuda:0' if torch.cuda.is_available() else 'cpu')
        batch_size = 24
        bert_hidden_size = 768
        lstm_hidden_size = 1024
        lstm_layer_num = 2
        lstm_dropout = 0.2
        lstm_is_bi = True
        tag_num = 32

        dropout = 0.1
        lr = 5e-5

        epochs = 20
    )


epoch:  0 | step:   14 | loss: 26.442020 | acc: 0.3455
epoch:  0 | step:   29 | loss: 27.380323 | acc: 0.4621
epoch:  0 | step:   44 | loss: 26.198406 | acc: 0.5371
epoch:  0 | step:   59 | loss: 25.511844 | acc: 0.5835
epoch:  0 | step:   74 | loss: 24.188153 | acc: 0.6227
epoch:  0 | step:   89 | loss: 25.435274 | acc: 0.6527
epoch:  0 | step:  104 | loss: 24.625319 | acc: 0.6788
epoch:  0 | step:  119 | loss: 24.009705 | acc: 0.6997
epoch:  0 | step:  134 | loss: 24.131180 | acc: 0.7147
epoch:  0 | step:  149 | loss: 26.463371 | acc: 0.7249
epoch:  0 | step:  164 | loss: 23.976923 | acc: 0.7341
epoch:  0 | step:  179 | loss: 22.214291 | acc: 0.7426
epoch:  0 | step:  194 | loss: 23.182919 | acc: 0.7503
epoch:  0 | step:  209 | loss: 21.582015 | acc: 0.7577
epoch:  0 | step:  224 | loss: 21.583548 | acc: 0.7634
epoch:  0 | step:  239 | loss: 18.604434 | acc: 0.7710
epoch:  0 | step:  254 | loss: 22.559384 | acc: 0.7757
epoch:  0 | step:  269 | loss: 20.899221 | acc: 0.7802
epoch:  0 | step:  284 | loss: 20.873728 | acc: 0.7836
epoch:  0 | step:  299 | loss: 17.914849 | acc: 0.7882
epoch:  0 | step:  314 | loss: 18.425072 | acc: 0.7925
epoch:  0 | step:  329 | loss: 16.239098 | acc: 0.7972
epoch:  0 | step:  344 | loss: 16.298171 | acc: 0.8018
epoch:  0 | step:  359 | loss: 15.822419 | acc: 0.8057
epoch:  0 | step:  374 | loss: 14.822717 | acc: 0.8095
epoch:  0 | step:  389 | loss: 15.426054 | acc: 0.8133
epoch:  0 | step:  404 | loss: 14.238654 | acc: 0.8167
epoch:  0 | step:  419 | loss: 15.764217 | acc: 0.8194
epoch:  0 | step:  434 | loss: 13.140672 | acc: 0.8230
accuarcy: 0.8493, F1: 0.5724, loss: 13.617968
epoch:  1 | step:   14 | loss: 9.959458 | acc: 0.6472
epoch:  1 | step:   29 | loss: 7.536123 | acc: 0.7482
epoch:  1 | step:   44 | loss: 8.140652 | acc: 0.7860
epoch:  1 | step:   59 | loss: 8.520773 | acc: 0.8072
epoch:  1 | step:   74 | loss: 9.182720 | acc: 0.8155
epoch:  1 | step:   89 | loss: 8.981805 | acc: 0.8268
epoch:  1 | step:  104 | loss: 10.097871 | acc: 0.8339
epoch:  1 | step:  119 | loss: 9.610518 | acc: 0.8416
epoch:  1 | step:  134 | loss: 10.222118 | acc: 0.8466
epoch:  1 | step:  149 | loss: 10.411747 | acc: 0.8493
epoch:  1 | step:  164 | loss: 10.409883 | acc: 0.8531
epoch:  1 | step:  179 | loss: 10.177760 | acc: 0.8561
epoch:  1 | step:  194 | loss: 11.401811 | acc: 0.8568
epoch:  1 | step:  209 | loss: 10.236609 | acc: 0.8587
epoch:  1 | step:  224 | loss: 10.249550 | acc: 0.8604
epoch:  1 | step:  239 | loss: 8.770279 | acc: 0.8636
epoch:  1 | step:  254 | loss: 12.852033 | acc: 0.8635
epoch:  1 | step:  269 | loss: 10.929712 | acc: 0.8648
epoch:  1 | step:  284 | loss: 11.253596 | acc: 0.8656
epoch:  1 | step:  299 | loss: 10.219169 | acc: 0.8671
epoch:  1 | step:  314 | loss: 9.409226 | acc: 0.8685
epoch:  1 | step:  329 | loss: 8.732881 | acc: 0.8710
epoch:  1 | step:  344 | loss: 8.509809 | acc: 0.8733
epoch:  1 | step:  359 | loss: 8.570567 | acc: 0.8752
epoch:  1 | step:  374 | loss: 8.083742 | acc: 0.8772
epoch:  1 | step:  389 | loss: 8.668266 | acc: 0.8788
epoch:  1 | step:  404 | loss: 8.404566 | acc: 0.8805
epoch:  1 | step:  419 | loss: 8.059746 | acc: 0.8821
epoch:  1 | step:  434 | loss: 7.404815 | acc: 0.8841
accuarcy: 0.8790, F1: 0.6706, loss: 8.410433
epoch:  2 | step:   14 | loss: 5.678239 | acc: 0.7716
epoch:  2 | step:   29 | loss: 4.185657 | acc: 0.8248
epoch:  2 | step:   44 | loss: 4.682491 | acc: 0.8439
epoch:  2 | step:   59 | loss: 4.774359 | acc: 0.8596
epoch:  2 | step:   74 | loss: 5.516965 | acc: 0.8682
epoch:  2 | step:   89 | loss: 5.228580 | acc: 0.8757
epoch:  2 | step:  104 | loss: 5.943923 | acc: 0.8791
epoch:  2 | step:  119 | loss: 5.362052 | acc: 0.8847
epoch:  2 | step:  134 | loss: 5.999998 | acc: 0.8873
epoch:  2 | step:  149 | loss: 6.794620 | acc: 0.8877
epoch:  2 | step:  164 | loss: 6.438549 | acc: 0.8900
epoch:  2 | step:  179 | loss: 6.845063 | acc: 0.8913
epoch:  2 | step:  194 | loss: 7.308435 | acc: 0.8921
epoch:  2 | step:  209 | loss: 6.661947 | acc: 0.8933
epoch:  2 | step:  224 | loss: 6.576752 | acc: 0.8942
epoch:  2 | step:  239 | loss: 5.568073 | acc: 0.8960
epoch:  2 | step:  254 | loss: 7.577966 | acc: 0.8960
epoch:  2 | step:  269 | loss: 7.195029 | acc: 0.8967
epoch:  2 | step:  284 | loss: 6.170401 | acc: 0.8980
epoch:  2 | step:  299 | loss: 6.485649 | acc: 0.8998
epoch:  2 | step:  314 | loss: 6.751630 | acc: 0.9006
epoch:  2 | step:  329 | loss: 5.942679 | acc: 0.9018
epoch:  2 | step:  344 | loss: 5.572007 | acc: 0.9034
epoch:  2 | step:  359 | loss: 5.790836 | acc: 0.9047
epoch:  2 | step:  374 | loss: 5.259457 | acc: 0.9060
epoch:  2 | step:  389 | loss: 5.542675 | acc: 0.9074
epoch:  2 | step:  404 | loss: 5.410834 | acc: 0.9087
epoch:  2 | step:  419 | loss: 6.097116 | acc: 0.9097
epoch:  2 | step:  434 | loss: 5.316459 | acc: 0.9109
accuarcy: 0.8947, F1: 0.7156, loss: 6.855192
epoch:  3 | step:   14 | loss: 3.492843 | acc: 0.8260
epoch:  3 | step:   29 | loss: 2.840366 | acc: 0.8803
epoch:  3 | step:   44 | loss: 3.348474 | acc: 0.8872
epoch:  3 | step:   59 | loss: 3.255052 | acc: 0.8957
epoch:  3 | step:   74 | loss: 3.738100 | acc: 0.9006
epoch:  3 | step:   89 | loss: 3.650790 | acc: 0.9061
epoch:  3 | step:  104 | loss: 3.979631 | acc: 0.9094
epoch:  3 | step:  119 | loss: 3.694688 | acc: 0.9126
epoch:  3 | step:  134 | loss: 4.403123 | acc: 0.9144
epoch:  3 | step:  149 | loss: 4.832995 | acc: 0.9144
epoch:  3 | step:  164 | loss: 4.623583 | acc: 0.9156
epoch:  3 | step:  179 | loss: 4.828526 | acc: 0.9161
epoch:  3 | step:  194 | loss: 5.015914 | acc: 0.9164
epoch:  3 | step:  209 | loss: 4.910733 | acc: 0.9172
epoch:  3 | step:  224 | loss: 5.132615 | acc: 0.9175
epoch:  3 | step:  239 | loss: 4.088510 | acc: 0.9191
epoch:  3 | step:  254 | loss: 5.842578 | acc: 0.9184
epoch:  3 | step:  269 | loss: 5.361976 | acc: 0.9188
epoch:  3 | step:  284 | loss: 4.761879 | acc: 0.9192
epoch:  3 | step:  299 | loss: 4.746899 | acc: 0.9203
epoch:  3 | step:  314 | loss: 4.691214 | acc: 0.9208
epoch:  3 | step:  329 | loss: 4.105891 | acc: 0.9220
epoch:  3 | step:  344 | loss: 4.379606 | acc: 0.9229
epoch:  3 | step:  359 | loss: 4.310609 | acc: 0.9238
epoch:  3 | step:  374 | loss: 3.926416 | acc: 0.9248
epoch:  3 | step:  389 | loss: 4.100891 | acc: 0.9258
epoch:  3 | step:  404 | loss: 4.097947 | acc: 0.9270
epoch:  3 | step:  419 | loss: 4.130740 | acc: 0.9278
epoch:  3 | step:  434 | loss: 3.986664 | acc: 0.9290
accuarcy: 0.8947, F1: 0.7292, loss: 6.450205
epoch:  4 | step:   14 | loss: 2.629481 | acc: 0.8304
epoch:  4 | step:   29 | loss: 2.054384 | acc: 0.8924
epoch:  4 | step:   44 | loss: 2.694701 | acc: 0.9004
epoch:  4 | step:   59 | loss: 2.642465 | acc: 0.9098
epoch:  4 | step:   74 | loss: 2.956733 | acc: 0.9128
epoch:  4 | step:   89 | loss: 2.861076 | acc: 0.9172
epoch:  4 | step:  104 | loss: 3.101464 | acc: 0.9214
epoch:  4 | step:  119 | loss: 2.898110 | acc: 0.9249
epoch:  4 | step:  134 | loss: 3.501691 | acc: 0.9272
epoch:  4 | step:  149 | loss: 3.837621 | acc: 0.9265
epoch:  4 | step:  164 | loss: 3.911454 | acc: 0.9260
epoch:  4 | step:  179 | loss: 4.224304 | acc: 0.9253
