
class Config(object):

    def __init__(self):

        self.train_path = 'clue/train.json'
        self.dev_path = 'clue/dev.json'
        self.test_path = 'clue/test.json'
        
        self.bert_path = './bert-base-chinese'

        self.device = torch.device('cuda:0' if torch.cuda.is_available() else 'cpu')
        self.batch_size = 32
        self.bert_hidden_size = 768
        self.lstm_hidden_size = 1024
        self.lstm_layer_num = 2
        self.lstm_is_bi = True
        self.lstm_dropout = 0.1
        self.tag_num = 32
        
        self.act = 'gelu'
        self.dropout = 0.1
        self.lr = 5e-5

        self.epochs = 20



# without dropout


epoch:  0 | step:   14 | loss: 29.823003 | acc: 0.4030
epoch:  0 | step:   29 | loss: 31.647551 | acc: 0.5039
epoch:  0 | step:   44 | loss: 31.893260 | acc: 0.5524
epoch:  0 | step:   59 | loss: 30.114667 | acc: 0.5917
epoch:  0 | step:   74 | loss: 29.592574 | acc: 0.6302
epoch:  0 | step:   89 | loss: 28.084864 | acc: 0.6604
epoch:  0 | step:  104 | loss: 27.780245 | acc: 0.6823
epoch:  0 | step:  119 | loss: 26.722027 | acc: 0.6999
epoch:  0 | step:  134 | loss: 25.551670 | acc: 0.7151
epoch:  0 | step:  149 | loss: 23.882656 | acc: 0.7284
epoch:  0 | step:  164 | loss: 21.911710 | acc: 0.7408
epoch:  0 | step:  179 | loss: 19.998552 | acc: 0.7537
epoch:  0 | step:  194 | loss: 23.053200 | acc: 0.7614
epoch:  0 | step:  209 | loss: 19.700111 | acc: 0.7703
epoch:  0 | step:  224 | loss: 19.212935 | acc: 0.7777
epoch:  0 | step:  239 | loss: 18.363904 | acc: 0.7852
epoch:  0 | step:  254 | loss: 16.860057 | acc: 0.7927
epoch:  0 | step:  269 | loss: 16.066308 | acc: 0.7995
epoch:  0 | step:  284 | loss: 14.993791 | acc: 0.8062
epoch:  0 | step:  299 | loss: 15.285640 | acc: 0.8121
epoch:  0 | step:  314 | loss: 16.312060 | acc: 0.8167
epoch:  0 | step:  329 | loss: 13.695423 | acc: 0.8224
accuarcy: 0.8590, F1: 0.6105, loss: 16.259220
epoch:  1 | step:   14 | loss: 11.660405 | acc: 0.6739
epoch:  1 | step:   29 | loss: 9.494700 | acc: 0.7612
epoch:  1 | step:   44 | loss: 9.592579 | acc: 0.7964
epoch:  1 | step:   59 | loss: 9.634301 | acc: 0.8182
epoch:  1 | step:   74 | loss: 10.649834 | acc: 0.8337
epoch:  1 | step:   89 | loss: 11.308489 | acc: 0.8431
epoch:  1 | step:  104 | loss: 12.532026 | acc: 0.8481
epoch:  1 | step:  119 | loss: 12.105142 | acc: 0.8522
epoch:  1 | step:  134 | loss: 12.142277 | acc: 0.8563
epoch:  1 | step:  149 | loss: 13.183956 | acc: 0.8594
epoch:  1 | step:  164 | loss: 12.066559 | acc: 0.8628
epoch:  1 | step:  179 | loss: 10.483437 | acc: 0.8672
epoch:  1 | step:  194 | loss: 13.650747 | acc: 0.8689
epoch:  1 | step:  209 | loss: 11.789554 | acc: 0.8719
epoch:  1 | step:  224 | loss: 11.322901 | acc: 0.8740
epoch:  1 | step:  239 | loss: 10.686116 | acc: 0.8765
epoch:  1 | step:  254 | loss: 10.025224 | acc: 0.8799
epoch:  1 | step:  269 | loss: 9.536972 | acc: 0.8829
epoch:  1 | step:  284 | loss: 9.354166 | acc: 0.8855
epoch:  1 | step:  299 | loss: 9.321807 | acc: 0.8881
epoch:  1 | step:  314 | loss: 9.445379 | acc: 0.8902
epoch:  1 | step:  329 | loss: 8.671285 | acc: 0.8925
accuarcy: 0.8794, F1: 0.6791, loss: 12.260273
epoch:  2 | step:   14 | loss: 6.720937 | acc: 0.8021
epoch:  2 | step:   29 | loss: 5.630784 | acc: 0.8429
epoch:  2 | step:   44 | loss: 6.489551 | acc: 0.8618
epoch:  2 | step:   59 | loss: 6.534035 | acc: 0.8714
epoch:  2 | step:   74 | loss: 6.778682 | acc: 0.8812
epoch:  2 | step:   89 | loss: 7.031873 | acc: 0.8891
epoch:  2 | step:  104 | loss: 8.121957 | acc: 0.8912
epoch:  2 | step:  119 | loss: 8.554555 | acc: 0.8923
epoch:  2 | step:  134 | loss: 8.216127 | acc: 0.8937
epoch:  2 | step:  149 | loss: 8.727893 | acc: 0.8954
epoch:  2 | step:  164 | loss: 8.104665 | acc: 0.8978
epoch:  2 | step:  179 | loss: 7.331207 | acc: 0.9008
epoch:  2 | step:  194 | loss: 9.192975 | acc: 0.9016
epoch:  2 | step:  209 | loss: 8.140812 | acc: 0.9034
epoch:  2 | step:  224 | loss: 7.818183 | acc: 0.9054
epoch:  2 | step:  239 | loss: 7.255622 | acc: 0.9073
epoch:  2 | step:  254 | loss: 6.838889 | acc: 0.9095
epoch:  2 | step:  269 | loss: 6.615982 | acc: 0.9113
epoch:  2 | step:  284 | loss: 6.399053 | acc: 0.9133
epoch:  2 | step:  299 | loss: 6.276503 | acc: 0.9154
epoch:  2 | step:  314 | loss: 6.775538 | acc: 0.9170
epoch:  2 | step:  329 | loss: 5.909650 | acc: 0.9188
accuarcy: 0.8899, F1: 0.7171, loss: 10.233994
epoch:  3 | step:   14 | loss: 4.567700 | acc: 0.8474
epoch:  3 | step:   29 | loss: 3.511360 | acc: 0.8884
epoch:  3 | step:   44 | loss: 4.481427 | acc: 0.8971
epoch:  3 | step:   59 | loss: 4.711211 | acc: 0.9024
epoch:  3 | step:   74 | loss: 4.483650 | acc: 0.9090
epoch:  3 | step:   89 | loss: 4.731758 | acc: 0.9142
epoch:  3 | step:  104 | loss: 5.540245 | acc: 0.9171
epoch:  3 | step:  119 | loss: 5.903767 | acc: 0.9187
epoch:  3 | step:  134 | loss: 6.123525 | acc: 0.9197
epoch:  3 | step:  149 | loss: 6.789802 | acc: 0.9199
epoch:  3 | step:  164 | loss: 6.224587 | acc: 0.9205
epoch:  3 | step:  179 | loss: 6.020464 | acc: 0.9217
epoch:  3 | step:  194 | loss: 6.830461 | acc: 0.9216
epoch:  3 | step:  209 | loss: 6.345655 | acc: 0.9226
epoch:  3 | step:  224 | loss: 5.995015 | acc: 0.9240
epoch:  3 | step:  239 | loss: 5.339682 | acc: 0.9258
epoch:  3 | step:  254 | loss: 5.256245 | acc: 0.9275
epoch:  3 | step:  269 | loss: 5.541301 | acc: 0.9287
epoch:  3 | step:  284 | loss: 5.180410 | acc: 0.9302
epoch:  3 | step:  299 | loss: 4.810952 | acc: 0.9315
epoch:  3 | step:  314 | loss: 5.541645 | acc: 0.9322
epoch:  3 | step:  329 | loss: 4.455099 | acc: 0.9335
accuarcy: 0.8917, F1: 0.7242, loss: 9.628772
epoch:  4 | step:   14 | loss: 3.343903 | acc: 0.8810
epoch:  4 | step:   29 | loss: 3.066686 | acc: 0.9033
epoch:  4 | step:   44 | loss: 3.274546 | acc: 0.9152
epoch:  4 | step:   59 | loss: 3.722233 | acc: 0.9203
epoch:  4 | step:   74 | loss: 3.636878 | acc: 0.9253
epoch:  4 | step:   89 | loss: 3.652780 | acc: 0.9307
epoch:  4 | step:  104 | loss: 4.474573 | acc: 0.9320
epoch:  4 | step:  119 | loss: 4.910377 | acc: 0.9322
epoch:  4 | step:  134 | loss: 4.841653 | acc: 0.9325
epoch:  4 | step:  149 | loss: 5.229550 | acc: 0.9326
epoch:  4 | step:  164 | loss: 5.016919 | acc: 0.9331
